# Total Phase Data Center(tm) v6.61
# (c) 2005-2013 Total Phase, Inc.
# www.totalphase.com
#
# Fri Nov 21 12:41:12 2014
#
# Level,Ch,Index,m:s.ms.us,Len,Err,Bitrate,ID,Record,DLC,Data
0,A,3897,0:13.782.420,1 B,,250 KHz,002,Data Frame,1,34
0,A,3898,0:13.782.657,1 B,,250 KHz,002,Data Frame,1,35
0,A,3899,0:13.782.937,1 B,,250 KHz,002,Data Frame,1,36
0,A,3900,0:13.783.169,1 B,,250 KHz,002,Data Frame,1,37
0,A,3901,0:13.783.401,1 B,,250 KHz,002,Data Frame,1,38
0,A,3902,0:13.783.633,1 B,,250 KHz,002,Data Frame,1,39
0,A,3903,0:13.783.870,1 B,,250 KHz,002,Data Frame,1,3A
0,A,3904,0:13.784.106,1 B,,250 KHz,002,Data Frame,1,3B
0,A,3905,0:13.784.338,1 B,,250 KHz,002,Data Frame,1,3C
0,A,3906,0:13.784.570,1 B,,250 KHz,002,Data Frame,1,3D
0,A,3907,0:13.784.811,1 B,,250 KHz,002,Data Frame,1,3E
0,A,3908,0:13.785.047,1 B,,250 KHz,002,Data Frame,1,3F
0,A,3909,0:13.785.287,1 B,,250 KHz,002,Data Frame,1,40
0,A,3910,0:13.785.527,1 B,,250 KHz,002,Data Frame,1,41
0,A,3911,0:13.785.760,1 B,,250 KHz,002,Data Frame,1,42
0,A,3912,0:13.785.992,1 B,,250 KHz,002,Data Frame,1,43
0,A,3913,0:13.786.228,1 B,,250 KHz,002,Data Frame,1,44
0,A,3914,0:13.786.460,1 B,,250 KHz,002,Data Frame,1,45
0,A,3915,0:13.786.792,1 B,,250 KHz,002,Data Frame,1,46
0,A,3916,0:13.787.029,1 B,,250 KHz,002,Data Frame,1,47
0,A,3917,0:13.787.265,1 B,,250 KHz,002,Data Frame,1,48
0,A,3918,0:13.787.497,1 B,,250 KHz,002,Data Frame,1,49
0,A,3919,0:13.787.733,1 B,,250 KHz,002,Data Frame,1,4A
0,A,3920,0:13.787.966,1 B,,250 KHz,002,Data Frame,1,4B
0,A,3921,0:13.788.202,1 B,,250 KHz,002,Data Frame,1,4C
0,A,3922,0:13.788.434,1 B,,250 KHz,002,Data Frame,1,4D
0,A,3923,0:13.788.666,1 B,,250 KHz,002,Data Frame,1,4E
0,A,3924,0:13.788.907,1 B,,250 KHz,002,Data Frame,1,4F
0,A,3925,0:13.789.143,1 B,,250 KHz,002,Data Frame,1,50
0,A,3926,0:13.789.379,1 B,,250 KHz,002,Data Frame,1,51
0,A,3927,0:13.789.611,1 B,,250 KHz,002,Data Frame,1,52
0,A,3928,0:13.789.843,1 B,,250 KHz,002,Data Frame,1,53
0,A,3929,0:13.790.076,1 B,,250 KHz,002,Data Frame,1,54
0,A,3930,0:13.790.308,1 B,,250 KHz,002,Data Frame,1,55
0,A,3931,0:13.790.628,1 B,,250 KHz,002,Data Frame,1,56
0,A,3932,0:13.790.860,1 B,,250 KHz,002,Data Frame,1,57
0,A,3933,0:13.791.101,1 B,,250 KHz,002,Data Frame,1,58
0,A,3934,0:13.791.337,1 B,,250 KHz,002,Data Frame,1,59
0,A,3935,0:13.791.569,1 B,,250 KHz,002,Data Frame,1,5A
0,A,3936,0:13.791.801,1 B,,250 KHz,002,Data Frame,1,5B
0,A,3937,0:13.792.034,1 B,,250 KHz,002,Data Frame,1,5C
0,A,3938,0:13.792.270,1 B,,250 KHz,002,Data Frame,1,5D
0,A,3939,0:13.792.506,1 B,,250 KHz,002,Data Frame,1,5E
0,A,3940,0:13.792.742,1 B,,250 KHz,002,Data Frame,1,5F
0,A,3941,0:13.792.978,1 B,,250 KHz,002,Data Frame,1,60
0,A,3942,0:13.793.215,1 B,,250 KHz,002,Data Frame,1,61
0,A,3943,0:13.793.447,1 B,,250 KHz,002,Data Frame,1,62
0,A,3944,0:13.793.683,1 B,,250 KHz,002,Data Frame,1,63
0,A,3945,0:13.793.919,1 B,,250 KHz,002,Data Frame,1,64
0,A,3946,0:13.794.156,1 B,,250 KHz,002,Data Frame,1,65
0,A,3947,0:13.794.440,1 B,,250 KHz,002,Data Frame,1,66
0,A,3948,0:13.794.672,1 B,,250 KHz,002,Data Frame,1,67
0,A,3949,0:13.794.904,1 B,,250 KHz,002,Data Frame,1,68
0,A,3950,0:13.795.137,1 B,,250 KHz,002,Data Frame,1,69
0,A,3951,0:13.795.369,1 B,,250 KHz,002,Data Frame,1,6A
0,A,3952,0:13.795.605,1 B,,250 KHz,002,Data Frame,1,6B
0,A,3953,0:13.795.841,1 B,,250 KHz,002,Data Frame,1,6C
0,A,3954,0:13.796.073,1 B,,250 KHz,002,Data Frame,1,6D
0,A,3955,0:13.796.310,1 B,,250 KHz,002,Data Frame,1,6E
0,A,3956,0:13.796.542,1 B,,250 KHz,002,Data Frame,1,6F
0,A,3957,0:13.796.778,1 B,,250 KHz,002,Data Frame,1,70
0,A,3958,0:13.797.010,1 B,,250 KHz,002,Data Frame,1,71
0,A,3959,0:13.797.251,1 B,,250 KHz,002,Data Frame,1,72
0,A,3960,0:13.797.487,1 B,,250 KHz,002,Data Frame,1,73
0,A,3961,0:13.797.723,1 B,,250 KHz,002,Data Frame,1,74
0,A,3962,0:13.797.959,1 B,,250 KHz,002,Data Frame,1,75
0,A,3963,0:13.798.248,1 B,,250 KHz,002,Data Frame,1,76
0,A,3964,0:13.798.484,1 B,,250 KHz,002,Data Frame,1,77
0,A,3965,0:13.798.716,1 B,,250 KHz,002,Data Frame,1,78
0,A,3966,0:13.798.952,1 B,,250 KHz,002,Data Frame,1,79
0,A,3967,0:13.799.188,1 B,,250 KHz,002,Data Frame,1,7A
0,A,3968,0:13.799.421,1 B,,250 KHz,002,Data Frame,1,7B
0,A,3969,0:13.799.661,1 B,,250 KHz,002,Data Frame,1,7C
0,A,3970,0:13.799.905,1 B,,250 KHz,002,Data Frame,1,7D
0,A,3971,0:13.800.141,1 B,,250 KHz,002,Data Frame,1,7E
0,A,3972,0:13.800.378,1 B,,250 KHz,002,Data Frame,1,7F
0,A,3973,0:13.800.614,1 B,,250 KHz,002,Data Frame,1,80
0,A,3974,0:13.800.850,1 B,,250 KHz,002,Data Frame,1,81
0,A,3975,0:13.801.086,1 B,,250 KHz,002,Data Frame,1,82
0,A,3976,0:13.801.323,1 B,,250 KHz,002,Data Frame,1,83
0,A,3977,0:13.801.555,1 B,,250 KHz,002,Data Frame,1,84
0,A,3978,0:13.801.787,1 B,,250 KHz,002,Data Frame,1,85
0,A,3979,0:13.802.067,1 B,,250 KHz,002,Data Frame,1,86
0,A,3980,0:13.802.300,1 B,,250 KHz,002,Data Frame,1,87
0,A,3981,0:13.802.532,1 B,,250 KHz,002,Data Frame,1,88
0,A,3982,0:13.802.768,1 B,,250 KHz,002,Data Frame,1,89
0,A,3983,0:13.803.000,1 B,,250 KHz,002,Data Frame,1,8A
0,A,3984,0:13.803.232,1 B,,250 KHz,002,Data Frame,1,8B
0,A,3985,0:13.803.465,1 B,,250 KHz,002,Data Frame,1,8C
0,A,3986,0:13.803.701,1 B,,250 KHz,002,Data Frame,1,8D
0,A,3987,0:13.803.933,1 B,,250 KHz,002,Data Frame,1,8E
0,A,3988,0:13.804.165,1 B,,250 KHz,002,Data Frame,1,8F
0,A,3989,0:13.804.402,1 B,,250 KHz,002,Data Frame,1,90
0,A,3990,0:13.804.638,1 B,,250 KHz,002,Data Frame,1,91
0,A,3991,0:13.804.870,1 B,,250 KHz,002,Data Frame,1,92
0,A,3992,0:13.805.102,1 B,,250 KHz,002,Data Frame,1,93
0,A,3993,0:13.805.335,1 B,,250 KHz,002,Data Frame,1,94
0,A,3994,0:13.805.571,1 B,,250 KHz,002,Data Frame,1,95
0,A,3995,0:13.805.855,1 B,,250 KHz,002,Data Frame,1,96
0,A,3996,0:13.806.091,1 B,,250 KHz,002,Data Frame,1,97
0,A,3997,0:13.806.327,1 B,,250 KHz,002,Data Frame,1,98
0,A,3998,0:13.806.560,1 B,,250 KHz,002,Data Frame,1,99
0,A,3999,0:13.806.796,1 B,,250 KHz,002,Data Frame,1,9A
0,A,4000,0:13.807.032,1 B,,250 KHz,002,Data Frame,1,9B
0,A,4001,0:13.807.268,1 B,,250 KHz,002,Data Frame,1,9C
0,A,4002,0:13.807.501,1 B,,250 KHz,002,Data Frame,1,9D
0,A,4003,0:13.807.733,1 B,,250 KHz,002,Data Frame,1,9E
0,A,4004,0:13.807.969,1 B,,250 KHz,002,Data Frame,1,9F
0,A,4005,0:13.808.205,1 B,,250 KHz,002,Data Frame,1,A0
0,A,4006,0:13.808.438,1 B,,250 KHz,002,Data Frame,1,A1
0,A,4007,0:13.808.674,1 B,,250 KHz,002,Data Frame,1,A2
0,A,4008,0:13.808.906,1 B,,250 KHz,002,Data Frame,1,A3
0,A,4009,0:13.809.142,1 B,,250 KHz,002,Data Frame,1,A4
0,A,4010,0:13.809.378,1 B,,250 KHz,002,Data Frame,1,A5
0,A,4011,0:13.809.651,1 B,,250 KHz,002,Data Frame,1,A6
0,A,4012,0:13.809.883,1 B,,250 KHz,002,Data Frame,1,A7
0,A,4013,0:13.810.115,1 B,,250 KHz,002,Data Frame,1,A8
0,A,4014,0:13.810.351,1 B,,250 KHz,002,Data Frame,1,A9
0,A,4015,0:13.810.584,1 B,,250 KHz,002,Data Frame,1,AA
0,A,4016,0:13.810.816,1 B,,250 KHz,002,Data Frame,1,AB
0,A,4017,0:13.811.048,1 B,,250 KHz,002,Data Frame,1,AC
0,A,4018,0:13.811.280,1 B,,250 KHz,002,Data Frame,1,AD
0,A,4019,0:13.811.513,1 B,,250 KHz,002,Data Frame,1,AE
0,A,4020,0:13.811.749,1 B,,250 KHz,002,Data Frame,1,AF
0,A,4021,0:13.811.985,1 B,,250 KHz,002,Data Frame,1,B0
0,A,4022,0:13.812.221,1 B,,250 KHz,002,Data Frame,1,B1
0,A,4023,0:13.812.453,1 B,,250 KHz,002,Data Frame,1,B2
0,A,4024,0:13.812.686,1 B,,250 KHz,002,Data Frame,1,B3
0,A,4025,0:13.812.918,1 B,,250 KHz,002,Data Frame,1,B4
0,A,4026,0:13.813.154,1 B,,250 KHz,002,Data Frame,1,B5
0,A,4027,0:13.813.474,1 B,,250 KHz,002,Data Frame,1,B6
0,A,4028,0:13.813.707,1 B,,250 KHz,002,Data Frame,1,B7
0,A,4029,0:13.813.947,1 B,,250 KHz,002,Data Frame,1,B8
0,A,4030,0:13.814.183,1 B,,250 KHz,002,Data Frame,1,B9
0,A,4031,0:13.814.415,1 B,,250 KHz,002,Data Frame,1,BA
0,A,4032,0:13.814.652,1 B,,250 KHz,002,Data Frame,1,BB
0,A,4033,0:13.814.884,1 B,,250 KHz,002,Data Frame,1,BC
0,A,4034,0:13.815.116,1 B,,250 KHz,002,Data Frame,1,BD
0,A,4035,0:13.815.360,1 B,,250 KHz,002,Data Frame,1,BE
0,A,4036,0:13.815.596,1 B,,250 KHz,002,Data Frame,1,BF
0,A,4037,0:13.815.833,1 B,,250 KHz,002,Data Frame,1,C0
0,A,4038,0:13.816.077,1 B,,250 KHz,002,Data Frame,1,C1
0,A,4039,0:13.816.309,1 B,,250 KHz,002,Data Frame,1,C2
0,A,4040,0:13.816.541,1 B,,250 KHz,002,Data Frame,1,C3
0,A,4041,0:13.816.774,1 B,,250 KHz,002,Data Frame,1,C4
0,A,4042,0:13.817.010,1 B,,250 KHz,002,Data Frame,1,C5
0,A,4043,0:13.817.290,1 B,,250 KHz,002,Data Frame,1,C6
0,A,4044,0:13.817.522,1 B,,250 KHz,002,Data Frame,1,C7
0,A,4045,0:13.817.759,1 B,,250 KHz,002,Data Frame,1,C8
0,A,4046,0:13.817.991,1 B,,250 KHz,002,Data Frame,1,C9
0,A,4047,0:13.818.227,1 B,,250 KHz,002,Data Frame,1,CA
0,A,4048,0:13.818.459,1 B,,250 KHz,002,Data Frame,1,CB
0,A,4049,0:13.818.691,1 B,,250 KHz,002,Data Frame,1,CC
0,A,4050,0:13.818.924,1 B,,250 KHz,002,Data Frame,1,CD
0,A,4051,0:13.819.168,1 B,,250 KHz,002,Data Frame,1,CE
0,A,4052,0:13.819.408,1 B,,250 KHz,002,Data Frame,1,CF
0,A,4053,0:13.819.640,1 B,,250 KHz,002,Data Frame,1,D0
0,A,4054,0:13.819.873,1 B,,250 KHz,002,Data Frame,1,D1
0,A,4055,0:13.820.109,1 B,,250 KHz,002,Data Frame,1,D2
0,A,4056,0:13.820.345,1 B,,250 KHz,002,Data Frame,1,D3
0,A,4057,0:13.820.577,1 B,,250 KHz,002,Data Frame,1,D4
0,A,4058,0:13.820.810,1 B,,250 KHz,002,Data Frame,1,D5
0,A,4059,0:13.821.110,1 B,,250 KHz,002,Data Frame,1,D6
0,A,4060,0:13.821.342,1 B,,250 KHz,002,Data Frame,1,D7
0,A,4061,0:13.821.574,1 B,,250 KHz,002,Data Frame,1,D8
0,A,4062,0:13.821.810,1 B,,250 KHz,002,Data Frame,1,D9
0,A,4063,0:13.822.047,1 B,,250 KHz,002,Data Frame,1,DA
0,A,4064,0:13.822.279,1 B,,250 KHz,002,Data Frame,1,DB
0,A,4065,0:13.822.511,1 B,,250 KHz,002,Data Frame,1,DC
0,A,4066,0:13.822.743,1 B,,250 KHz,002,Data Frame,1,DD
0,A,4067,0:13.822.976,1 B,,250 KHz,002,Data Frame,1,DE
0,A,4068,0:13.823.216,1 B,,250 KHz,002,Data Frame,1,DF
0,A,4069,0:13.823.456,1 B,,250 KHz,002,Data Frame,1,E0
0,A,4070,0:13.823.692,1 B,,250 KHz,002,Data Frame,1,E1
0,A,4071,0:13.823.929,1 B,,250 KHz,002,Data Frame,1,E2
0,A,4072,0:13.824.165,1 B,,250 KHz,002,Data Frame,1,E3
0,A,4073,0:13.824.401,1 B,,250 KHz,002,Data Frame,1,E4
0,A,4074,0:13.824.633,1 B,,250 KHz,002,Data Frame,1,E5
0,A,4075,0:13.824.946,1 B,,250 KHz,002,Data Frame,1,E6
0,A,4076,0:13.825.182,1 B,,250 KHz,002,Data Frame,1,E7
0,A,4077,0:13.825.414,1 B,,250 KHz,002,Data Frame,1,E8
0,A,4078,0:13.825.646,1 B,,250 KHz,002,Data Frame,1,E9
0,A,4079,0:13.825.882,1 B,,250 KHz,002,Data Frame,1,EA
0,A,4080,0:13.826.127,1 B,,250 KHz,002,Data Frame,1,EB
0,A,4081,0:13.826.363,1 B,,250 KHz,002,Data Frame,1,EC
0,A,4082,0:13.826.595,1 B,,250 KHz,002,Data Frame,1,ED
0,A,4083,0:13.826.827,1 B,,250 KHz,002,Data Frame,1,EE
0,A,4084,0:13.827.060,1 B,,250 KHz,002,Data Frame,1,EF
0,A,4085,0:13.827.300,1 B,,250 KHz,002,Data Frame,1,F0
0,A,4086,0:13.827.536,1 B,,250 KHz,002,Data Frame,1,F1
0,A,4087,0:13.827.776,1 B,,250 KHz,002,Data Frame,1,F2
0,A,4088,0:13.828.013,1 B,,250 KHz,002,Data Frame,1,F3
0,A,4089,0:13.828.249,1 B,,250 KHz,002,Data Frame,1,F4
0,A,4090,0:13.828.489,1 B,,250 KHz,002,Data Frame,1,F5
0,A,4091,0:13.828.805,1 B,,250 KHz,002,Data Frame,1,F6
0,A,4092,0:13.829.049,1 B,,250 KHz,002,Data Frame,1,F7
0,A,4093,0:13.829.286,1 B,,250 KHz,002,Data Frame,1,F8
0,A,4094,0:13.829.522,1 B,,250 KHz,002,Data Frame,1,F9
0,A,4095,0:13.829.762,1 B,,250 KHz,002,Data Frame,1,FA
0,A,4096,0:13.829.998,1 B,,250 KHz,002,Data Frame,1,FB
0,A,4097,0:13.830.239,1 B,,250 KHz,002,Data Frame,1,FC
0,A,4098,0:13.830.483,1 B,,250 KHz,002,Data Frame,1,FD
0,A,4099,0:13.830.723,1 B,,250 KHz,002,Data Frame,1,FE
0,A,4100,0:13.830.959,1 B,,250 KHz,002,Data Frame,1,FF
0,A,4101,0:13.831.196,1 B,,250 KHz,002,Data Frame,1,00
0,A,4102,0:13.831.432,1 B,,250 KHz,002,Data Frame,1,01
0,A,4103,0:13.831.668,1 B,,250 KHz,002,Data Frame,1,02
0,A,4104,0:13.831.912,1 B,,250 KHz,002,Data Frame,1,03
0,A,4105,0:13.832.152,1 B,,250 KHz,002,Data Frame,1,04
0,A,4106,0:13.832.389,1 B,,250 KHz,002,Data Frame,1,05
0,A,4107,0:13.832.705,1 B,,250 KHz,002,Data Frame,1,06
0,A,4108,0:13.832.949,1 B,,250 KHz,002,Data Frame,1,07
0,A,4109,0:13.833.185,1 B,,250 KHz,002,Data Frame,1,08
0,A,4110,0:13.833.418,1 B,,250 KHz,002,Data Frame,1,09
0,A,4111,0:13.833.650,1 B,,250 KHz,002,Data Frame,1,0A
0,A,4112,0:13.833.886,1 B,,250 KHz,002,Data Frame,1,0B
0,A,4113,0:13.834.122,1 B,,250 KHz,002,Data Frame,1,0C
0,A,4114,0:13.834.355,1 B,,250 KHz,002,Data Frame,1,0D
0,A,4115,0:13.834.587,1 B,,250 KHz,002,Data Frame,1,0E
0,A,4116,0:13.834.819,1 B,,250 KHz,002,Data Frame,1,0F
0,A,4117,0:13.835.055,1 B,,250 KHz,002,Data Frame,1,10
0,A,4118,0:13.835.287,1 B,,250 KHz,002,Data Frame,1,11
0,A,4119,0:13.835.520,1 B,,250 KHz,002,Data Frame,1,12
0,A,4120,0:13.835.752,1 B,,250 KHz,002,Data Frame,1,13
0,A,4121,0:13.835.988,1 B,,250 KHz,002,Data Frame,1,14
0,A,4122,0:13.836.220,1 B,,250 KHz,002,Data Frame,1,15
0,A,4123,0:13.836.545,1 B,,250 KHz,002,Data Frame,1,16
0,A,4124,0:13.836.777,1 B,,250 KHz,002,Data Frame,1,17
0,A,4125,0:13.837.009,1 B,,250 KHz,002,Data Frame,1,18
0,A,4126,0:13.837.245,1 B,,250 KHz,002,Data Frame,1,19
0,A,4127,0:13.837.478,1 B,,250 KHz,002,Data Frame,1,1A
0,A,4128,0:13.837.710,1 B,,250 KHz,002,Data Frame,1,1B
0,A,4129,0:13.837.942,1 B,,250 KHz,002,Data Frame,1,1C
0,A,4130,0:13.838.174,1 B,,250 KHz,002,Data Frame,1,1D
0,A,4131,0:13.838.406,1 B,,250 KHz,002,Data Frame,1,1E
0,A,4132,0:13.838.651,1 B,,250 KHz,002,Data Frame,1,1F
0,A,4133,0:13.838.887,1 B,,250 KHz,002,Data Frame,1,20
0,A,4134,0:13.839.119,1 B,,250 KHz,002,Data Frame,1,21
0,A,4135,0:13.839.351,1 B,,250 KHz,002,Data Frame,1,22
0,A,4136,0:13.839.584,1 B,,250 KHz,002,Data Frame,1,23
0,A,4137,0:13.839.820,1 B,,250 KHz,002,Data Frame,1,24
0,A,4138,0:13.840.052,1 B,,250 KHz,002,Data Frame,1,25
0,A,4139,0:13.840.360,1 B,,250 KHz,002,Data Frame,1,26
0,A,4140,0:13.840.593,1 B,,250 KHz,002,Data Frame,1,27
0,A,4141,0:13.840.829,1 B,,250 KHz,002,Data Frame,1,28
0,A,4142,0:13.841.065,1 B,,250 KHz,002,Data Frame,1,29
0,A,4143,0:13.841.297,1 B,,250 KHz,002,Data Frame,1,2A
0,A,4144,0:13.841.533,1 B,,250 KHz,002,Data Frame,1,2B
0,A,4145,0:13.841.766,1 B,,250 KHz,002,Data Frame,1,2C
0,A,4146,0:13.841.998,1 B,,250 KHz,002,Data Frame,1,2D
0,A,4147,0:13.842.234,1 B,,250 KHz,002,Data Frame,1,2E
0,A,4148,0:13.842.470,1 B,,250 KHz,002,Data Frame,1,2F
0,A,4149,0:13.842.703,1 B,,250 KHz,002,Data Frame,1,30
0,A,4150,0:13.842.935,1 B,,250 KHz,002,Data Frame,1,31
0,A,4151,0:13.843.171,1 B,,250 KHz,002,Data Frame,1,32
0,A,4152,0:13.843.403,1 B,,250 KHz,002,Data Frame,1,33
0,A,4153,0:13.843.636,1 B,,250 KHz,002,Data Frame,1,34
0,A,4154,0:13.843.872,1 B,,250 KHz,002,Data Frame,1,35
0,A,4155,0:13.844.196,1 B,,250 KHz,002,Data Frame,1,36
0,A,4156,0:13.844.428,1 B,,250 KHz,002,Data Frame,1,37
0,A,4157,0:13.844.660,1 B,,250 KHz,002,Data Frame,1,38
0,A,4158,0:13.844.893,1 B,,250 KHz,002,Data Frame,1,39
0,A,4159,0:13.845.129,1 B,,250 KHz,002,Data Frame,1,3A
0,A,4160,0:13.845.365,1 B,,250 KHz,002,Data Frame,1,3B
0,A,4161,0:13.845.597,1 B,,250 KHz,002,Data Frame,1,3C
0,A,4162,0:13.845.830,1 B,,250 KHz,002,Data Frame,1,3D
0,A,4163,0:13.846.070,1 B,,250 KHz,002,Data Frame,1,3E
0,A,4164,0:13.846.306,1 B,,250 KHz,002,Data Frame,1,3F
0,A,4165,0:13.846.546,1 B,,250 KHz,002,Data Frame,1,40
0,A,4166,0:13.846.787,1 B,,250 KHz,002,Data Frame,1,41
0,A,4167,0:13.847.019,1 B,,250 KHz,002,Data Frame,1,42
0,A,4168,0:13.847.251,1 B,,250 KHz,002,Data Frame,1,43
0,A,4169,0:13.847.487,1 B,,250 KHz,002,Data Frame,1,44
0,A,4170,0:13.847.719,1 B,,250 KHz,002,Data Frame,1,45
0,A,4171,0:13.848.028,1 B,,250 KHz,002,Data Frame,1,46
0,A,4172,0:13.848.264,1 B,,250 KHz,002,Data Frame,1,47
0,A,4173,0:13.848.500,1 B,,250 KHz,002,Data Frame,1,48
0,A,4174,0:13.848.732,1 B,,250 KHz,002,Data Frame,1,49
0,A,4175,0:13.848.969,1 B,,250 KHz,002,Data Frame,1,4A
0,A,4176,0:13.849.201,1 B,,250 KHz,002,Data Frame,1,4B
0,A,4177,0:13.849.437,1 B,,250 KHz,002,Data Frame,1,4C
0,A,4178,0:13.849.669,1 B,,250 KHz,002,Data Frame,1,4D
0,A,4179,0:13.849.902,1 B,,250 KHz,002,Data Frame,1,4E
0,A,4180,0:13.850.142,1 B,,250 KHz,002,Data Frame,1,4F
0,A,4181,0:13.850.378,1 B,,250 KHz,002,Data Frame,1,50
0,A,4182,0:13.850.614,1 B,,250 KHz,002,Data Frame,1,51
0,A,4183,0:13.850.846,1 B,,250 KHz,002,Data Frame,1,52
0,A,4184,0:13.851.079,1 B,,250 KHz,002,Data Frame,1,53
0,A,4185,0:13.851.311,1 B,,250 KHz,002,Data Frame,1,54
0,A,4186,0:13.851.543,1 B,,250 KHz,002,Data Frame,1,55
0,A,4187,0:13.851.891,1 B,,250 KHz,002,Data Frame,1,56
0,A,4188,0:13.852.124,1 B,,250 KHz,002,Data Frame,1,57
0,A,4189,0:13.852.364,1 B,,250 KHz,002,Data Frame,1,58
0,A,4190,0:13.852.600,1 B,,250 KHz,002,Data Frame,1,59
0,A,4191,0:13.852.832,1 B,,250 KHz,002,Data Frame,1,5A
0,A,4192,0:13.853.065,1 B,,250 KHz,002,Data Frame,1,5B
0,A,4193,0:13.853.297,1 B,,250 KHz,002,Data Frame,1,5C
0,A,4194,0:13.853.533,1 B,,250 KHz,002,Data Frame,1,5D
0,A,4195,0:13.853.769,1 B,,250 KHz,002,Data Frame,1,5E
0,A,4196,0:13.854.006,1 B,,250 KHz,002,Data Frame,1,5F
0,A,4197,0:13.854.242,1 B,,250 KHz,002,Data Frame,1,60
0,A,4198,0:13.854.478,1 B,,250 KHz,002,Data Frame,1,61
0,A,4199,0:13.854.710,1 B,,250 KHz,002,Data Frame,1,62
0,A,4200,0:13.854.946,1 B,,250 KHz,002,Data Frame,1,63
0,A,4201,0:13.855.183,1 B,,250 KHz,002,Data Frame,1,64
0,A,4202,0:13.855.419,1 B,,250 KHz,002,Data Frame,1,65
0,A,4203,0:13.855.731,1 B,,250 KHz,002,Data Frame,1,66
0,A,4204,0:13.855.963,1 B,,250 KHz,002,Data Frame,1,67
0,A,4205,0:13.856.196,1 B,,250 KHz,002,Data Frame,1,68
0,A,4206,0:13.856.428,1 B,,250 KHz,002,Data Frame,1,69
0,A,4207,0:13.856.660,1 B,,250 KHz,002,Data Frame,1,6A
0,A,4208,0:13.856.896,1 B,,250 KHz,002,Data Frame,1,6B
0,A,4209,0:13.857.133,1 B,,250 KHz,002,Data Frame,1,6C
0,A,4210,0:13.857.365,1 B,,250 KHz,002,Data Frame,1,6D
0,A,4211,0:13.857.601,1 B,,250 KHz,002,Data Frame,1,6E
0,A,4212,0:13.857.833,1 B,,250 KHz,002,Data Frame,1,6F
0,A,4213,0:13.858.069,1 B,,250 KHz,002,Data Frame,1,70
0,A,4214,0:13.858.302,1 B,,250 KHz,002,Data Frame,1,71
0,A,4215,0:13.858.542,1 B,,250 KHz,002,Data Frame,1,72
0,A,4216,0:13.858.778,1 B,,250 KHz,002,Data Frame,1,73
0,A,4217,0:13.859.014,1 B,,250 KHz,002,Data Frame,1,74
0,A,4218,0:13.859.251,1 B,,250 KHz,002,Data Frame,1,75
0,A,4219,0:13.859.599,1 B,,250 KHz,002,Data Frame,1,76
0,A,4220,0:13.859.835,1 B,,250 KHz,002,Data Frame,1,77
0,A,4221,0:13.860.067,1 B,,250 KHz,002,Data Frame,1,78
0,A,4222,0:13.860.304,1 B,,250 KHz,002,Data Frame,1,79
0,A,4223,0:13.860.540,1 B,,250 KHz,002,Data Frame,1,7A
0,A,4224,0:13.860.772,1 B,,250 KHz,002,Data Frame,1,7B
0,A,4225,0:13.861.012,1 B,,250 KHz,002,Data Frame,1,7C
0,A,4226,0:13.861.256,1 B,,250 KHz,002,Data Frame,1,7D
0,A,4227,0:13.861.493,1 B,,250 KHz,002,Data Frame,1,7E
0,A,4228,0:13.861.729,1 B,,250 KHz,002,Data Frame,1,7F
0,A,4229,0:13.861.965,1 B,,250 KHz,002,Data Frame,1,80
0,A,4230,0:13.862.201,1 B,,250 KHz,002,Data Frame,1,81
0,A,4231,0:13.862.438,1 B,,250 KHz,002,Data Frame,1,82
0,A,4232,0:13.862.674,1 B,,250 KHz,002,Data Frame,1,83
0,A,4233,0:13.862.906,1 B,,250 KHz,002,Data Frame,1,84
0,A,4234,0:13.863.138,1 B,,250 KHz,002,Data Frame,1,85
0,A,4235,0:13.863.479,1 B,,250 KHz,002,Data Frame,1,86
0,A,4236,0:13.863.711,1 B,,250 KHz,002,Data Frame,1,87
0,A,4237,0:13.863.943,1 B,,250 KHz,002,Data Frame,1,88
0,A,4238,0:13.864.179,1 B,,250 KHz,002,Data Frame,1,89
0,A,4239,0:13.864.411,1 B,,250 KHz,002,Data Frame,1,8A
0,A,4240,0:13.864.644,1 B,,250 KHz,002,Data Frame,1,8B
0,A,4241,0:13.864.876,1 B,,250 KHz,002,Data Frame,1,8C
0,A,4242,0:13.865.112,1 B,,250 KHz,002,Data Frame,1,8D
0,A,4243,0:13.865.344,1 B,,250 KHz,002,Data Frame,1,8E
0,A,4244,0:13.865.577,1 B,,250 KHz,002,Data Frame,1,8F
0,A,4245,0:13.865.813,1 B,,250 KHz,002,Data Frame,1,90
0,A,4246,0:13.866.049,1 B,,250 KHz,002,Data Frame,1,91
0,A,4247,0:13.866.281,1 B,,250 KHz,002,Data Frame,1,92
0,A,4248,0:13.866.514,1 B,,250 KHz,002,Data Frame,1,93
0,A,4249,0:13.866.746,1 B,,250 KHz,002,Data Frame,1,94
0,A,4250,0:13.866.982,1 B,,250 KHz,002,Data Frame,1,95
0,A,4251,0:13.867.294,1 B,,250 KHz,002,Data Frame,1,96
0,A,4252,0:13.867.530,1 B,,250 KHz,002,Data Frame,1,97
0,A,4253,0:13.867.767,1 B,,250 KHz,002,Data Frame,1,98
0,A,4254,0:13.867.999,1 B,,250 KHz,002,Data Frame,1,99
0,A,4255,0:13.868.235,1 B,,250 KHz,002,Data Frame,1,9A
0,A,4256,0:13.868.471,1 B,,250 KHz,002,Data Frame,1,9B
